provider,source_dataset,source_file,source_layer,source_id,asset_class,asset_label,provider_class,subclass,name,status,country,commodity_group,liquid_capacity_bpd,liquid_throughput_bpd,gas_capacity_mmcfd,gas_throughput_mmcfd,lng_capacity_mtpa,lng_capacity_bcmy,oil_production_bpd,capacity_kbd,production_kbd,primary_output_kind,primary_output_value,primary_output_unit,primary_output_basis,geometry_role,provider_priority,lat,lon
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106823,processing_facility,Processing Facility,GATHERING AND PROCESSING,,SAHIL FACILITIES,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,23.6657,54.34751
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106827,processing_facility,Processing Facility,GATHERING AND PROCESSING,,HABSHAN FACILITIES,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,23.82642,53.61951
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106830,processing_facility,Processing Facility,GATHERING AND PROCESSING,,BAB FACILITIES,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,23.83228,53.75475
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106828,processing_facility,Processing Facility,GATHERING AND PROCESSING,,BAB FACILITIES,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,23.84653,53.64304
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106826,processing_facility,Processing Facility,GATHERING AND PROCESSING,,BAB FACILITIES,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,23.875,53.61311
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106819,processing_facility,Processing Facility,GATHERING AND PROCESSING,,BAB FACILITIES,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,23.89515,53.61447
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106831,processing_facility,Processing Facility,GATHERING AND PROCESSING,,BAB FACILITIES,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,23.93871,53.6961
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106829,processing_facility,Processing Facility,GATHERING AND PROCESSING,,BAB FACILITIES,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,23.94496,53.7925
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106817,processing_facility,Processing Facility,GATHERING AND PROCESSING,,BAB FACILITIES,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,23.95449,53.76427
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106833,processing_facility,Processing Facility,GATHERING AND PROCESSING,,BAB FACILITIES,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,23.85176,53.73201
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106834,processing_facility,Processing Facility,GATHERING AND PROCESSING,,RUMAITHA FACILITIES,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.06506,54.3244
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106835,processing_facility,Processing Facility,GATHERING AND PROCESSING,,SAHIL FACILITIES,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,23.69072,54.37315
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106836,processing_facility,Processing Facility,GATHERING AND PROCESSING,,BU HASA FACILITIES,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,23.57976,53.32023
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106837,processing_facility,Processing Facility,GATHERING AND PROCESSING,,BU HASA FACILITIES,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,23.47871,53.3072
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106838,processing_facility,Processing Facility,GATHERING AND PROCESSING,,ASAB FACILITIES,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,23.31222,54.23694
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106839,processing_facility,Processing Facility,GATHERING AND PROCESSING,,ASA'AD AL-KAMEL,N/A,YEMEN,,,,,,,,,,,,,,,site,1,15.6166,46.01264
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106840,processing_facility,Processing Facility,GATHERING AND PROCESSING,,AL RAJA,N/A,YEMEN,,,,,,,,,,,,,,,site,1,15.58636,46.16378
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106841,processing_facility,Processing Facility,GATHERING AND PROCESSING,,SUNA,N/A,YEMEN,,,,,,,,,,,,,,,site,1,15.77569,49.05475
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106811,processing_facility,Processing Facility,GATHERING AND PROCESSING,,N/A,N/A,SAUDI ARABIA,,,,,,,,,,,,,,,site,1,24.11533,49.14428
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106812,processing_facility,Processing Facility,GATHERING AND PROCESSING,,N/A,N/A,SAUDI ARABIA,,,,,,,,,,,,,,,site,1,24.88699,49.2045
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106820,processing_facility,Processing Facility,GATHERING AND PROCESSING,,MARGHAM FACILITIES,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,24.97752,55.61767
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106803,processing_facility,Processing Facility,GATHERING AND PROCESSING,,N/A,N/A,QATAR,,,,,,,,,,,,,,,site,1,24.99403,50.92995
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106806,processing_facility,Processing Facility,GATHERING AND PROCESSING,,N/A,N/A,QATAR,,,,,,,,,,,,,,,site,1,25.26558,50.82052
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106799,processing_facility,Processing Facility,GATHERING AND PROCESSING,,N/A,N/A,QATAR,,,,,,,,,,,,,,,site,1,25.27207,50.80145
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106804,processing_facility,Processing Facility,GATHERING AND PROCESSING,,N/A,N/A,QATAR,,,,,,,,,,,,,,,site,1,25.29903,50.81903
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106822,processing_facility,Processing Facility,GATHERING AND PROCESSING,,SAIAA FACILITIES,N/A,UNITED ARAB EMIRATES,,,,,,,,,,,,,,,site,1,25.32637,55.66024
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106798,processing_facility,Processing Facility,GATHERING AND PROCESSING,,N/A,N/A,QATAR,,,,,,,,,,,,,,,site,1,25.33751,50.80032
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106800,processing_facility,Processing Facility,GATHERING AND PROCESSING,,N/A,N/A,QATAR,,,,,,,,,,,,,,,site,1,25.38528,50.79626
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106805,processing_facility,Processing Facility,GATHERING AND PROCESSING,,N/A,N/A,QATAR,,,,,,,,,,,,,,,site,1,25.41045,50.7614
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106807,processing_facility,Processing Facility,GATHERING AND PROCESSING,,N/A,N/A,QATAR,,,,,,,,,,,,,,,site,1,25.41797,50.81964
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106801,processing_facility,Processing Facility,GATHERING AND PROCESSING,,N/A,N/A,QATAR,,,,,,,,,,,,,,,site,1,25.44964,50.78324
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106802,processing_facility,Processing Facility,GATHERING AND PROCESSING,,N/A,N/A,QATAR,,,,,,,,,,,,,,,site,1,25.49444,50.7873
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106784,processing_facility,Processing Facility,GATHERING AND PROCESSING,,MUSANDAM GAS PLANT (MGP),N/A,OMAN,gas,,,,,,,,,,,,,,site,1,26.06202,56.09067
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106783,processing_facility,Processing Facility,GATHERING AND PROCESSING,,N/A,N/A,IRAN,,,,,,,,,,,,,,,site,1,26.86734,55.98962
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106809,processing_facility,Processing Facility,GATHERING AND PROCESSING,,N/A,N/A,SAUDI ARABIA,,,,,,,,,,,,,,,site,1,26.95898,49.58984
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106782,processing_facility,Processing Facility,GATHERING AND PROCESSING,,N/A,N/A,IRAN,,,,,,,,,,,,,,,site,1,27.90012,51.97335
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106781,processing_facility,Processing Facility,GATHERING AND PROCESSING,,N/A,N/A,IRAN,,,,,,,,,,,,,,,site,1,30.34692,49.32847
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Gathering_and_Processing,106843,processing_facility,Processing Facility,GATHERING AND PROCESSING,,N/A,N/A,TURKMENISTAN,,,,,,,,,,,,,,,site,1,36.5768,61.20073
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Injection_and_Disposal,121088,other_energy_site,Other Energy Site,INJECTION AND DISPOSAL,,KHURAIS,N/A,SAUDI ARABIA,,,,,,,,,,,,,,,site,1,25.26433,48.10155
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Injection_and_Disposal,121089,other_energy_site,Other Energy Site,INJECTION AND DISPOSAL,,HAWIYAH,N/A,SAUDI ARABIA,,,,,,,,,,,,,,,site,1,24.82878,49.28433
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Injection_and_Disposal,121090,other_energy_site,Other Energy Site,INJECTION AND DISPOSAL,,N/A,N/A,SAUDI ARABIA,,,,,,,,,,,,,,,site,1,25.1722,49.18316
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Injection_and_Disposal,121091,other_energy_site,Other Energy Site,INJECTION AND DISPOSAL,,UTHMANIYAH,N/A,SAUDI ARABIA,,,,,,,,,,,,,,,site,1,25.3697,49.51848
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Injection_and_Disposal,121092,other_energy_site,Other Energy Site,INJECTION AND DISPOSAL,,QURAYYAH WI,N/A,SAUDI ARABIA,,,,,,,,,,,,,,,site,1,25.89118,50.09916
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Injection_and_Disposal,121093,other_energy_site,Other Energy Site,INJECTION AND DISPOSAL,,HARAD WI,N/A,SAUDI ARABIA,,,,,,,,,,,,,,,site,1,24.31777,49.05978
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,Injection_and_Disposal,121094,other_energy_site,Other Energy Site,INJECTION AND DISPOSAL,,'AIN DAR,N/A,SAUDI ARABIA,,,,,,,,,,,,,,,site,1,25.82332,49.33694
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121936,lng_facility,LNG / LPG Facility,LNG FACILITIES,,OMAN QALHAT LNG TERMINAL,OPERATING,OMAN,gas,,,,,,,,,,,,,,site,1,22.6586,59.40748
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121935,lng_facility,LNG / LPG Facility,LNG FACILITIES,,OMAN QALHAT LNG TERMINAL,OPERATING,OMAN,gas,,,434,,,,,,,gas_capacity,434,mmcfd,capacity,site,1,22.6586,59.40748
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121553,lng_facility,LNG / LPG Facility,LNG FACILITIES,,OMAN QALHAT LNG TERMINAL,OPERATING,OMAN,gas,,,467,,,,,,,gas_capacity,467,mmcfd,capacity,site,1,22.6586,59.40748
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121552,lng_facility,LNG / LPG Facility,LNG FACILITIES,,OMAN QALHAT LNG TERMINAL,OPERATING,OMAN,gas,,,467,,,,,,,gas_capacity,467,mmcfd,capacity,site,1,22.6586,59.40748
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121951,lng_facility,LNG / LPG Facility,LNG FACILITIES,,JEBEL ALI FLNG TERMINAL,OPERATING,UNITED ARAB EMIRATES,gas,,,790,,,,,,,gas_capacity,790,mmcfd,capacity,site,1,25.03103,55.0667
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121948,lng_facility,LNG / LPG Facility,LNG FACILITIES,,DAS ISLAND LNG TERMINAL,OPERATING,UNITED ARAB EMIRATES,gas,,,303,,,,,,,gas_capacity,303,mmcfd,capacity,site,1,25.1609,52.8766
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121949,lng_facility,LNG / LPG Facility,LNG FACILITIES,,DAS ISLAND LNG TERMINAL,OPERATING,UNITED ARAB EMIRATES,gas,,,303,,,,,,,gas_capacity,303,mmcfd,capacity,site,1,25.1609,52.8766
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121950,lng_facility,LNG / LPG Facility,LNG FACILITIES,,DAS ISLAND LNG TERMINAL,OPERATING,UNITED ARAB EMIRATES,gas,,,395,,,,,,,gas_capacity,395,mmcfd,capacity,site,1,25.1609,52.8766
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121952,lng_facility,LNG / LPG Facility,LNG FACILITIES,,RUWAIS FSRU,OPERATING,UNITED ARAB EMIRATES,gas,,,500,,,,,,,gas_capacity,500,mmcfd,capacity,site,1,24.1483,52.7389
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121964,lng_facility,LNG / LPG Facility,LNG FACILITIES,,ABU DHABI FSRU,IDLE,UNITED ARAB EMIRATES,gas,,,500,,,,,,,gas_capacity,500,mmcfd,capacity,site,1,25.1609,52.8766
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121953,lng_facility,LNG / LPG Facility,LNG FACILITIES,,YEMEN LNG TERMINAL T1,MOTHBALLED,YEMEN,gas,,,474,,,,,,,gas_capacity,474,mmcfd,capacity,site,1,13.9812,48.18115
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121954,lng_facility,LNG / LPG Facility,LNG FACILITIES,,YEMEN LNG TERMINAL T2,MOTHBALLED,YEMEN,gas,,,474,,,,,,,gas_capacity,474,mmcfd,capacity,site,1,13.9812,48.18115
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121534,lng_facility,LNG / LPG Facility,LNG FACILITIES,,CYPRUS LNG TERMINAL,CONSTRUCTION,CYPRUS,gas,,,263,,,,,,,gas_capacity,263,mmcfd,capacity,site,1,34.72024,33.32384
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121957,lng_facility,LNG / LPG Facility,LNG FACILITIES,,DÖRTYOL LNG TERMINAL,OPERATING,TURKEY,gas,,,987,,,,,,,gas_capacity,987,mmcfd,capacity,site,1,36.85099,36.12598
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121942,lng_facility,LNG / LPG Facility,LNG FACILITIES,,RASGAS 1 LNG TERMINAL,OPERATING,QATAR,gas,,,434,,,,,,,gas_capacity,434,mmcfd,capacity,site,1,25.89027,51.5491
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121941,lng_facility,LNG / LPG Facility,LNG FACILITIES,,RASGAS 1 LNG TERMINAL,OPERATING,QATAR,gas,,,434,,,,,,,gas_capacity,434,mmcfd,capacity,site,1,25.89027,51.5491
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121945,lng_facility,LNG / LPG Facility,LNG FACILITIES,,RASGAS 1 LNG TERMINAL,OPERATING,QATAR,gas,,,618,,,,,,,gas_capacity,618,mmcfd,capacity,site,1,25.891,51.5457
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121944,lng_facility,LNG / LPG Facility,LNG FACILITIES,,RASGAS 1 LNG TERMINAL,OPERATING,QATAR,gas,,,618,,,,,,,gas_capacity,618,mmcfd,capacity,site,1,25.891,51.5457
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121943,lng_facility,LNG / LPG Facility,LNG FACILITIES,,RASGAS 1 LNG TERMINAL,OPERATING,QATAR,gas,,,618,,,,,,,gas_capacity,618,mmcfd,capacity,site,1,25.891,51.5457
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121946,lng_facility,LNG / LPG Facility,LNG FACILITIES,,RASGAS 1 LNG TERMINAL,OPERATING,QATAR,gas,,,1030,,,,,,,gas_capacity,1030,mmcfd,capacity,site,1,25.8939,51.5418
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121947,lng_facility,LNG / LPG Facility,LNG FACILITIES,,RASGAS 1 LNG TERMINAL,OPERATING,QATAR,gas,,,1030,,,,,,,gas_capacity,1030,mmcfd,capacity,site,1,25.8939,51.5418
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121940,lng_facility,LNG / LPG Facility,LNG FACILITIES,,QATARGAS 2 RAS LAFFAN LNG TERMINAL,OPERATING,QATAR,gas,,,1030,,,,,,,gas_capacity,1030,mmcfd,capacity,site,1,25.9005,51.55767
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121939,lng_facility,LNG / LPG Facility,LNG FACILITIES,,QATARGAS 2 RAS LAFFAN LNG TERMINAL,OPERATING,QATAR,gas,,,1030,,,,,,,gas_capacity,1030,mmcfd,capacity,site,1,25.9013,51.5558
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121938,lng_facility,LNG / LPG Facility,LNG FACILITIES,,QATARGAS 2 RAS LAFFAN LNG TERMINAL,OPERATING,QATAR,gas,,,1030,,,,,,,gas_capacity,1030,mmcfd,capacity,site,1,25.9107,51.5591
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121937,lng_facility,LNG / LPG Facility,LNG FACILITIES,,QATARGAS 2 RAS LAFFAN LNG TERMINAL,OPERATING,QATAR,gas,,,1030,,,,,,,gas_capacity,1030,mmcfd,capacity,site,1,25.9107,51.5591
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121549,lng_facility,LNG / LPG Facility,LNG FACILITIES,,QATARGAS 1 RAS LAFFAN LNG TERMINAL,OPERATING,QATAR,gas,,,434,,,,,,,gas_capacity,434,mmcfd,capacity,site,1,25.9146,51.5564
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121548,lng_facility,LNG / LPG Facility,LNG FACILITIES,,QATARGAS 1 RAS LAFFAN LNG TERMINAL,OPERATING,QATAR,gas,,,434,,,,,,,gas_capacity,434,mmcfd,capacity,site,1,25.9146,51.5564
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121547,lng_facility,LNG / LPG Facility,LNG FACILITIES,,QATARGAS 1 RAS LAFFAN LNG TERMINAL,OPERATING,QATAR,gas,,,434,,,,,,,gas_capacity,434,mmcfd,capacity,site,1,25.9146,51.5564
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121640,lng_facility,LNG / LPG Facility,LNG FACILITIES,,QATAR NORTH FIELD LNG TERMINAL,CONSTRUCTION,QATAR,gas,,,1090,,,,,,,gas_capacity,1090,mmcfd,capacity,site,1,25.94493,51.50167
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121639,lng_facility,LNG / LPG Facility,LNG FACILITIES,,QATAR NORTH FIELD LNG TERMINAL,CONSTRUCTION,QATAR,gas,,,1090,,,,,,,gas_capacity,1090,mmcfd,capacity,site,1,25.94493,51.50167
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121638,lng_facility,LNG / LPG Facility,LNG FACILITIES,,QATAR NORTH FIELD LNG TERMINAL,CONSTRUCTION,QATAR,gas,,,1090,,,,,,,gas_capacity,1090,mmcfd,capacity,site,1,25.94493,51.50167
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121637,lng_facility,LNG / LPG Facility,LNG FACILITIES,,QATAR NORTH FIELD LNG TERMINAL,CONSTRUCTION,QATAR,gas,,,1090,,,,,,,gas_capacity,1090,mmcfd,capacity,site,1,25.94493,51.50167
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121532,lng_facility,LNG / LPG Facility,LNG FACILITIES,,BAHRAIN HIDD FLNG TERMINAL,IDLE,BAHRAIN,gas,,,790,,,,,,,gas_capacity,790,mmcfd,capacity,site,1,26.21043,50.70314
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121646,lng_facility,LNG / LPG Facility,LNG FACILITIES,,IRAN NIOC LNG TERMINAL,CONSTRUCTION,IRAN,gas,,,711,,,,,,,gas_capacity,711,mmcfd,capacity,site,1,27.47611,52.6075
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121645,lng_facility,LNG / LPG Facility,LNG FACILITIES,,IRAN NIOC LNG TERMINAL,CONSTRUCTION,IRAN,gas,,,711,,,,,,,gas_capacity,711,mmcfd,capacity,site,1,27.47611,52.6075
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121524,lng_facility,LNG / LPG Facility,LNG FACILITIES,,AL ZOUR LNG IMPORT TERMINAL,OPERATING,KUWAIT,gas,,,2890,,,,,,,gas_capacity,2890,mmcfd,capacity,site,1,28.73457,48.3887
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121934,lng_facility,LNG / LPG Facility,LNG FACILITIES,,MINA AL-AHMADI GOLAR FSRU,IDLE,KUWAIT,gas,,,763,,,,,,,gas_capacity,763,mmcfd,capacity,site,1,29.08333,48.08333
OGIM,ogim,/Users/erichoffmann/Iran_War_Visualisation/data_raw/Geodata/OGIM_v2.5.1.gpkg,LNG_Facilities,121933,lng_facility,LNG / LPG Facility,LNG FACILITIES,,MINA AL-AHMADI EXPLORER FSRU,IDLE,KUWAIT,gas,,,500,,,,,,,gas_capacity,500,mmcfd,capacity,site,1,29.08333,48.08333
