site_id,asset_class,asset_label,asset_rank,map_color,name,status,country,lat,lon,geometry_role,primary_provider,primary_dataset,provider_priority,provider_sources,source_datasets,source_ids,provider_classes,subclasses,record_count
site_3576,extraction_site,Extraction Site,8,#b2182b,QARAT AL MILH,,OMAN,21.73130599999987,57.317385,site,OGIM,ogim,1,OGIM,ogim,2064331,OIL AND NATURAL GAS FIELDS,,1
site_3577,extraction_site,Extraction Site,8,#b2182b,QARMOUS,,OMAN,18.0931175,55.39511194667385,site,OGIM,ogim,1,OGIM,ogim,2064209,OIL AND NATURAL GAS FIELDS,,1
site_3578,extraction_site,Extraction Site,8,#b2182b,QARN ALAM,,OMAN,21.321932499999875,57.10743216170315,site,OGIM,ogim,1,OGIM,ogim,2064320,OIL AND NATURAL GAS FIELDS,,1
site_3579,extraction_site,Extraction Site,8,#b2182b,QARUN,,EGYPT,29.781048500213306,30.58353698794776,site,OGIM,ogim,1,OGIM,ogim,2059398,OIL AND NATURAL GAS FIELDS,,1
site_3580,extraction_site,Extraction Site,8,#b2182b,QARUN 3,,EGYPT,29.6699220001421,30.9365979996748,site,OGIM,ogim,1,OGIM,ogim,2059770,OIL AND NATURAL GAS FIELDS,,1
site_3581,extraction_site,Extraction Site,8,#b2182b,QARUN NORTH B-2,,EGYPT,29.514380000264943,30.509891000195267,site,OGIM,ogim,1,OGIM,ogim,2059617,OIL AND NATURAL GAS FIELDS,,1
site_3582,extraction_site,Extraction Site,8,#b2182b,QARUN WEST,,EGYPT,29.63057450001601,29.323542242723,site,OGIM,ogim,1,OGIM,ogim,2059170,OIL AND NATURAL GAS FIELDS,,1
site_3583,extraction_site,Extraction Site,8,#b2182b,QASAB,,IRAQ,35.98586020464168,43.09272766804879,site,OGIM,ogim,1,OGIM,ogim,2063979,OIL AND NATURAL GAS FIELDS,,1
site_3584,extraction_site,Extraction Site,8,#b2182b,QASAB,,IRAQ,36.00134144285031,43.071041327509896,site,OGIM,ogim,1,OGIM,ogim,2064021,OIL AND NATURAL GAS FIELDS,,1
site_3585,extraction_site,Extraction Site,8,#b2182b,QASR,,EGYPT,30.62072949997228,26.69104128518984,site,OGIM,ogim,1,OGIM,ogim,2059712,OIL AND NATURAL GAS FIELDS,,1
site_3586,extraction_site,Extraction Site,8,#b2182b,QATA,,OMAN,18.082077,55.35018624999999,site,OGIM,ogim,1,OGIM,ogim,2064208,OIL AND NATURAL GAS FIELDS,,1
site_3587,extraction_site,Extraction Site,8,#b2182b,QATABAN,,YEMEN,15.609350372854385,49.173084013400235,site,OGIM,ogim,1,OGIM,ogim,2064611,OIL AND NATURAL GAS FIELDS,,1
site_3588,extraction_site,Extraction Site,8,#b2182b,QATTARA NORTH,,EGYPT,30.515996000057704,28.269911999904338,site,OGIM,ogim,1,OGIM,ogim,2060187,OIL AND NATURAL GAS FIELDS,,1
site_3589,extraction_site,Extraction Site,8,#b2182b,QATTARA RIM,,EGYPT,30.452429000005452,28.27681600022387,site,OGIM,ogim,1,OGIM,ogim,2059166,OIL AND NATURAL GAS FIELDS,,1
site_3590,extraction_site,Extraction Site,8,#b2182b,QUSAHWIRA,,UNITED ARAB EMIRATES,22.78941483470104,54.88792139897117,site,OGIM,ogim,1,OGIM,ogim,2064572,OIL AND NATURAL GAS FIELDS,,1
site_3591,extraction_site,Extraction Site,8,#b2182b,RA'AD 1,,EGYPT,31.17929100006749,34.207771000063644,site,OGIM,ogim,1,OGIM,ogim,2059204,OIL AND NATURAL GAS FIELDS,,1
site_3592,extraction_site,Extraction Site,8,#b2182b,RAAZBOOT,,UNITED ARAB EMIRATES,24.756871354733327,53.21922622119369,site,OGIM,ogim,1,OGIM,ogim,2064550,OIL AND NATURAL GAS FIELDS,,1
site_3593,extraction_site,Extraction Site,8,#b2182b,RABEH,,EGYPT,27.223470999778417,33.750557001736155,site,OGIM,ogim,1,OGIM,ogim,2059516,OIL AND NATURAL GAS FIELDS,,1
site_3594,extraction_site,Extraction Site,8,#b2182b,RABEH EAST,,EGYPT,27.242551500113684,33.75804006963358,site,OGIM,ogim,1,OGIM,ogim,2059529,OIL AND NATURAL GAS FIELDS,,1
site_3595,extraction_site,Extraction Site,8,#b2182b,RABWA,,EGYPT,29.527629499945025,29.643969750770015,site,OGIM,ogim,1,OGIM,ogim,2059732,OIL AND NATURAL GAS FIELDS,,1
site_3596,extraction_site,Extraction Site,8,#b2182b,RAFAH SOUTH (SADOT/YAMIT),,EGYPT,31.194708999997335,34.21042700035534,site,OGIM,ogim,1,OGIM,ogim,2059198,OIL AND NATURAL GAS FIELDS,,1
site_3597,extraction_site,Extraction Site,8,#b2182b,RAFAN,,IRAQ,36.662570061379824,42.78699463685033,site,OGIM,ogim,1,OGIM,ogim,2064008,OIL AND NATURAL GAS FIELDS,,1
site_3598,extraction_site,Extraction Site,8,#b2182b,RAFIDAIN,,IRAQ,31.91978449630328,46.19598686628736,site,OGIM,ogim,1,OGIM,ogim,2064082,OIL AND NATURAL GAS FIELDS,,1
site_3599,extraction_site,Extraction Site,8,#b2182b,RAG F RASID,,IRAN,30.320336630979973,49.91879759119587,site,OGIM,ogim,1,OGIM,ogim,2063881,OIL AND NATURAL GAS FIELDS,,1
site_3600,extraction_site,Extraction Site,8,#b2182b,RAGHIB,,SAUDI ARABIA,23.584963503854212,47.14893209060075,site,OGIM,ogim,1,OGIM,ogim,2064480,OIL AND NATURAL GAS FIELDS,,1
site_3601,extraction_site,Extraction Site,8,#b2182b,RAHAB,,OMAN,18.0693675,55.131912439295576,site,OGIM,ogim,1,OGIM,ogim,2064198,OIL AND NATURAL GAS FIELDS,,1
site_3602,extraction_site,Extraction Site,8,#b2182b,RAHAB SW,,OMAN,17.983498500000003,55.04724550206484,site,OGIM,ogim,1,OGIM,ogim,2064185,OIL AND NATURAL GAS FIELDS,,1
site_3603,extraction_site,Extraction Site,8,#b2182b,RAHAMAT,,EGYPT,31.64385800033923,30.77912669283914,site,OGIM,ogim,1,OGIM,ogim,2060355,OIL AND NATURAL GAS FIELDS,,1
site_3604,extraction_site,Extraction Site,8,#b2182b,RAHMA,,EGYPT,29.49558799979867,29.57964716570013,site,OGIM,ogim,1,OGIM,ogim,2059766,OIL AND NATURAL GAS FIELDS,,1
site_3605,extraction_site,Extraction Site,8,#b2182b,RAHMI,,EGYPT,28.706898499866263,32.812821833686286,site,OGIM,ogim,1,OGIM,ogim,2058967,OIL AND NATURAL GAS FIELDS,,1
site_3606,extraction_site,Extraction Site,8,#b2182b,RAHMI SOUTH,,EGYPT,28.67020450012054,32.82752994757567,site,OGIM,ogim,1,OGIM,ogim,2059926,OIL AND NATURAL GAS FIELDS,,1
site_3607,extraction_site,Extraction Site,8,#b2182b,RAJAA,,OMAN,19.558532999999997,55.874634716578555,site,OGIM,ogim,1,OGIM,ogim,2064294,OIL AND NATURAL GAS FIELDS,,1
site_3608,extraction_site,Extraction Site,8,#b2182b,RAK B,,UNITED ARAB EMIRATES,26.061470870316896,55.43409525150357,site,OGIM,ogim,1,OGIM,ogim,2064558,OIL AND NATURAL GAS FIELDS,,1
site_3609,extraction_site,Extraction Site,8,#b2182b,RAM,,SAUDI ARABIA,22.26393829486072,54.282378574303785,site,OGIM,ogim,1,OGIM,ogim,2064524,OIL AND NATURAL GAS FIELDS,,1
site_3610,extraction_site,Extraction Site,8,#b2182b,RAMADAN,,EGYPT,28.29396600008137,33.31431996962249,site,OGIM,ogim,1,OGIM,ogim,2059217,OIL AND NATURAL GAS FIELDS,,1
site_3611,extraction_site,Extraction Site,8,#b2182b,RAMADAN MARINE SOUTH,,EGYPT,28.236372000082625,33.352342377285886,site,OGIM,ogim,1,OGIM,ogim,2059251,OIL AND NATURAL GAS FIELDS,,1
site_3612,extraction_site,Extraction Site,8,#b2182b,RAMADAN NORTH 1ST,,EGYPT,28.33208299988845,33.20003099963267,site,OGIM,ogim,1,OGIM,ogim,2059958,OIL AND NATURAL GAS FIELDS,,1
site_3613,extraction_site,Extraction Site,8,#b2182b,RAML,,EGYPT,30.02033849998402,27.83262793105597,site,OGIM,ogim,1,OGIM,ogim,2059467,OIL AND NATURAL GAS FIELDS,,1
site_3614,extraction_site,Extraction Site,8,#b2182b,RAML NORTH 1,,EGYPT,30.176705999790116,27.732359000213307,site,OGIM,ogim,1,OGIM,ogim,2059661,OIL AND NATURAL GAS FIELDS,,1
site_3615,extraction_site,Extraction Site,8,#b2182b,RAML SOUTHWEST,,EGYPT,30.00420850008878,27.79354129457529,site,OGIM,ogim,1,OGIM,ogim,2059566,OIL AND NATURAL GAS FIELDS,,1
site_3616,extraction_site,Extraction Site,8,#b2182b,RAMLAT,,OMAN,20.99122999999988,55.4217075155383,site,OGIM,ogim,1,OGIM,ogim,2064322,OIL AND NATURAL GAS FIELDS,,1
site_3617,extraction_site,Extraction Site,8,#b2182b,RAMLAT RAWL,,OMAN,21.44321599999988,56.7895665,site,OGIM,ogim,1,OGIM,ogim,2064350,OIL AND NATURAL GAS FIELDS,,1
site_3618,extraction_site,Extraction Site,8,#b2182b,RAMOSE 1,,EGYPT,30.55129600001095,26.11853900005164,site,OGIM,ogim,1,OGIM,ogim,2060446,OIL AND NATURAL GAS FIELDS,,1
site_3619,extraction_site,Extraction Site,8,#b2182b,RANA,,EGYPT,30.023750500119508,30.077466426591357,site,OGIM,ogim,1,OGIM,ogim,2059945,OIL AND NATURAL GAS FIELDS,,1
site_3620,extraction_site,Extraction Site,8,#b2182b,RANA SOUTHEAST 1,,EGYPT,29.99720399968066,30.108711000342907,site,OGIM,ogim,1,OGIM,ogim,2060108,OIL AND NATURAL GAS FIELDS,,1
site_3621,extraction_site,Extraction Site,8,#b2182b,RAS AMER,,EGYPT,28.52563749992091,32.96496546428653,site,OGIM,ogim,1,OGIM,ogim,2059215,OIL AND NATURAL GAS FIELDS,,1
site_3622,extraction_site,Extraction Site,8,#b2182b,RAS BUDRAN,,EGYPT,28.970235500279976,33.13037147781452,site,OGIM,ogim,1,OGIM,ogim,2059223,OIL AND NATURAL GAS FIELDS,,1
site_3623,extraction_site,Extraction Site,8,#b2182b,RAS BUDRAN EAST A,,EGYPT,28.93825499993491,33.182763000234644,site,OGIM,ogim,1,OGIM,ogim,2059913,OIL AND NATURAL GAS FIELDS,,1
site_3624,extraction_site,Extraction Site,8,#b2182b,RAS EL BAHAR,,EGYPT,27.75185750004151,33.55149669388619,site,OGIM,ogim,1,OGIM,ogim,2059175,OIL AND NATURAL GAS FIELDS,,1
site_3625,extraction_site,Extraction Site,8,#b2182b,RAS EL BAHAR NORTH,,EGYPT,27.765778499797623,33.462709536027766,site,OGIM,ogim,1,OGIM,ogim,2059176,OIL AND NATURAL GAS FIELDS,,1
site_3626,extraction_site,Extraction Site,8,#b2182b,RAS EL DEEB MARINE EAST 1,,EGYPT,28.197383000170916,33.3380289887888,site,OGIM,ogim,1,OGIM,ogim,2059275,OIL AND NATURAL GAS FIELDS,,1
site_3627,extraction_site,Extraction Site,8,#b2182b,RAS EL HEKMA (GAS),,EGYPT,31.008564499961132,27.596259409838986,site,OGIM,ogim,1,OGIM,ogim,2059636,OIL AND NATURAL GAS FIELDS,,1
site_3628,extraction_site,Extraction Site,8,#b2182b,RAS EL HEKMA (OIL),,EGYPT,30.859107000142902,27.928611000149033,site,OGIM,ogim,1,OGIM,ogim,2059173,OIL AND NATURAL GAS FIELDS,,1
site_3629,extraction_site,Extraction Site,8,#b2182b,RAS EL USH,,EGYPT,27.907200499781204,33.56239269184201,site,OGIM,ogim,1,OGIM,ogim,2059425,OIL AND NATURAL GAS FIELDS,,1
site_3630,extraction_site,Extraction Site,8,#b2182b,RAS FANAR,,EGYPT,28.39771699991484,33.09261908037736,site,OGIM,ogim,1,OGIM,ogim,2059266,OIL AND NATURAL GAS FIELDS,,1
site_3631,extraction_site,Extraction Site,8,#b2182b,RAS GHARIB,,EGYPT,28.376682000008557,33.068537432001634,site,OGIM,ogim,1,OGIM,ogim,2058776,OIL AND NATURAL GAS FIELDS,,1
site_3632,extraction_site,Extraction Site,8,#b2182b,RAS KANAYES,,EGYPT,31.079266500211286,27.7274858093391,site,OGIM,ogim,1,OGIM,ogim,2059314,OIL AND NATURAL GAS FIELDS,,1
site_3633,extraction_site,Extraction Site,8,#b2182b,RAS KANAYES 3,,EGYPT,31.122082499925742,27.515740183999338,site,OGIM,ogim,1,OGIM,ogim,2059333,OIL AND NATURAL GAS FIELDS,,1
site_3634,extraction_site,Extraction Site,8,#b2182b,RAS KANAYES 4,,EGYPT,31.059640000022757,27.66969736076628,site,OGIM,ogim,1,OGIM,ogim,2059344,OIL AND NATURAL GAS FIELDS,,1
site_3635,extraction_site,Extraction Site,8,#b2182b,RAS MATARMA,,EGYPT,29.52814550001472,32.82932071820021,site,OGIM,ogim,1,OGIM,ogim,2058865,OIL AND NATURAL GAS FIELDS,,1
site_3636,extraction_site,Extraction Site,8,#b2182b,RAS QATTARA NORTH,,EGYPT,30.52426799993825,28.816266999972974,site,OGIM,ogim,1,OGIM,ogim,2059847,OIL AND NATURAL GAS FIELDS,,1
site_3637,extraction_site,Extraction Site,8,#b2182b,RAS QATTARA NORTH 255,,EGYPT,30.42583800023553,28.865726999841513,site,OGIM,ogim,1,OGIM,ogim,2060279,OIL AND NATURAL GAS FIELDS,,1
site_3638,extraction_site,Extraction Site,8,#b2182b,RAS QATTARA NORTH 315,,EGYPT,30.51845500012616,28.86039699971508,site,OGIM,ogim,1,OGIM,ogim,2060372,OIL AND NATURAL GAS FIELDS,,1
site_3639,extraction_site,Extraction Site,8,#b2182b,RASAFAH,,OMAN,22.12171899999986,57.46271946495956,site,OGIM,ogim,1,OGIM,ogim,2064118,OIL AND NATURAL GAS FIELDS,,1
site_3640,extraction_site,Extraction Site,8,#b2182b,RASHA,,OMAN,18.934921000000003,56.41171149672368,site,OGIM,ogim,1,OGIM,ogim,2064275,OIL AND NATURAL GAS FIELDS,,1
site_3641,extraction_site,Extraction Site,8,#b2182b,RASHID,,UNITED ARAB EMIRATES,25.353440528066308,54.4750281529308,site,OGIM,ogim,1,OGIM,ogim,2064531,OIL AND NATURAL GAS FIELDS,,1
site_3642,extraction_site,Extraction Site,8,#b2182b,RASHID NORTH,,EGYPT,31.983651500179175,30.73193754667529,site,OGIM,ogim,1,OGIM,ogim,2059736,OIL AND NATURAL GAS FIELDS,,1
site_3643,extraction_site,Extraction Site,8,#b2182b,RATQA,,"IRAQ, KUWAIT",29.90421399876153,47.40205020844976,site,OGIM,ogim,1,OGIM,ogim,2064094,OIL AND NATURAL GAS FIELDS,,1
site_3644,extraction_site,Extraction Site,8,#b2182b,RAUDHATAIN,,KUWAIT,29.90538657522951,47.73889637948709,site,OGIM,ogim,1,OGIM,ogim,2064104,OIL AND NATURAL GAS FIELDS,,1
site_3645,extraction_site,Extraction Site,8,#b2182b,RAVEN (WND),,EGYPT,31.77084399991014,29.898211804289325,site,OGIM,ogim,1,OGIM,ogim,2059793,OIL AND NATURAL GAS FIELDS,,1
site_3646,extraction_site,Extraction Site,8,#b2182b,RAWDA,,EGYPT,29.63761800017344,29.55365067467575,site,OGIM,ogim,1,OGIM,ogim,2059800,OIL AND NATURAL GAS FIELDS,,1
site_3647,extraction_site,Extraction Site,8,#b2182b,RAWDAH,,OMAN,22.878048499999853,55.64140912461155,site,OGIM,ogim,1,OGIM,ogim,2064138,OIL AND NATURAL GAS FIELDS,,1
site_3648,extraction_site,Extraction Site,8,#b2182b,RAWDAH,,OMAN,22.927743999999848,55.91733558455976,site,OGIM,ogim,1,OGIM,ogim,2064158,OIL AND NATURAL GAS FIELDS,,1
site_3649,extraction_site,Extraction Site,8,#b2182b,RAYAN,,EGYPT,29.60366000000756,29.4094244169806,site,OGIM,ogim,1,OGIM,ogim,2059947,OIL AND NATURAL GAS FIELDS,,1
site_3650,extraction_site,Extraction Site,8,#b2182b,RAYAN 1 (EDISON),,EGYPT,29.670406000355896,30.129435000098567,site,OGIM,ogim,1,OGIM,ogim,2060193,OIL AND NATURAL GAS FIELDS,,1
site_3651,extraction_site,Extraction Site,8,#b2182b,RAYAN 2A (EDISON),,EGYPT,29.64187600023014,30.072624000021875,site,OGIM,ogim,1,OGIM,ogim,2060169,OIL AND NATURAL GAS FIELDS,,1
site_3652,extraction_site,Extraction Site,8,#b2182b,RAYAN 3 (EDISON),,EGYPT,29.62796000031439,30.010924999684413,site,OGIM,ogim,1,OGIM,ogim,2060379,OIL AND NATURAL GAS FIELDS,,1
site_3653,extraction_site,Extraction Site,8,#b2182b,RAYDAN,,YEMEN,15.794114929444683,45.814136079741345,site,OGIM,ogim,1,OGIM,ogim,2064643,OIL AND NATURAL GAS FIELDS,,1
site_3654,extraction_site,Extraction Site,8,#b2182b,RAYYAN,,OMAN,22.85502049999985,55.96002150779776,site,OGIM,ogim,1,OGIM,ogim,2064146,OIL AND NATURAL GAS FIELDS,,1
site_3655,extraction_site,Extraction Site,8,#b2182b,RAZZAK EAST,,EGYPT,30.562632499873366,28.5564057086172,site,OGIM,ogim,1,OGIM,ogim,2059028,OIL AND NATURAL GAS FIELDS,,1
site_3656,extraction_site,Extraction Site,8,#b2182b,RAZZAK MAIN,,EGYPT,30.527098999919964,28.482631937028387,site,OGIM,ogim,1,OGIM,ogim,2058930,OIL AND NATURAL GAS FIELDS,,1
site_3657,extraction_site,Extraction Site,8,#b2182b,RAZZAK NORTH,,EGYPT,30.557372000167103,28.431782391868865,site,OGIM,ogim,1,OGIM,ogim,2059688,OIL AND NATURAL GAS FIELDS,,1
site_3658,extraction_site,Extraction Site,8,#b2182b,RAZZAK WEST,,EGYPT,30.514073499918343,28.43226652711344,site,OGIM,ogim,1,OGIM,ogim,2059423,OIL AND NATURAL GAS FIELDS,,1
site_3659,extraction_site,Extraction Site,8,#b2182b,REHAM,,OMAN,22.919494499999853,55.752943716778,site,OGIM,ogim,1,OGIM,ogim,2064149,OIL AND NATURAL GAS FIELDS,,1
site_3660,extraction_site,Extraction Site,8,#b2182b,REIHAN,,OMAN,18.833012,56.29916162733119,site,OGIM,ogim,1,OGIM,ogim,2064272,OIL AND NATURAL GAS FIELDS,,1
site_3661,extraction_site,Extraction Site,8,#b2182b,RENPET,,EGYPT,30.67472100019296,26.21834864167415,site,OGIM,ogim,1,OGIM,ogim,2059587,OIL AND NATURAL GAS FIELDS,,1
site_3662,extraction_site,Extraction Site,8,#b2182b,RIBYAN,,SAUDI ARABIA,28.25175654012765,49.06175249541214,site,OGIM,ogim,1,OGIM,ogim,2064496,OIL AND NATURAL GAS FIELDS,,1
site_3663,extraction_site,Extraction Site,8,#b2182b,RIMA,,OMAN,18.9145895,56.33861761211925,site,OGIM,ogim,1,OGIM,ogim,2064274,OIL AND NATURAL GAS FIELDS,,1
site_3664,extraction_site,Extraction Site,8,#b2182b,RIMTHAN,,SAUDI ARABIA,28.476012414536648,47.21818251503025,site,OGIM,ogim,1,OGIM,ogim,2064505,OIL AND NATURAL GAS FIELDS,,1
site_3665,extraction_site,Extraction Site,8,#b2182b,RINGA 1,,EGYPT,31.97691599997209,32.2055310726211,site,OGIM,ogim,1,OGIM,ogim,2059527,OIL AND NATURAL GAS FIELDS,,1
site_3666,extraction_site,Extraction Site,8,#b2182b,RIVIERA,,EGYPT,29.60949200003066,28.47937024649707,site,OGIM,ogim,1,OGIM,ogim,2060195,OIL AND NATURAL GAS FIELDS,,1
site_3667,extraction_site,Extraction Site,8,#b2182b,RIZK-RIZK EAST,,EGYPT,30.55149799999924,29.017738681689295,site,OGIM,ogim,1,OGIM,ogim,2060030,OIL AND NATURAL GAS FIELDS,,1
site_3668,extraction_site,Extraction Site,8,#b2182b,ROSE 1,,EGYPT,31.910907000233266,33.1205290001451,site,OGIM,ogim,1,OGIM,ogim,2060185,OIL AND NATURAL GAS FIELDS,,1
site_3669,extraction_site,Extraction Site,8,#b2182b,ROSETTA 3,,EGYPT,31.835656000256485,30.62323039095816,site,OGIM,ogim,1,OGIM,ogim,2059517,OIL AND NATURAL GAS FIELDS,,1
site_3670,extraction_site,Extraction Site,8,#b2182b,ROSETTA 4,,EGYPT,31.86312000018787,30.577961291199124,site,OGIM,ogim,1,OGIM,ogim,2059570,OIL AND NATURAL GAS FIELDS,,1
site_3671,extraction_site,Extraction Site,8,#b2182b,ROSETTA 5,,EGYPT,31.75992700036508,30.56902113613799,site,OGIM,ogim,1,OGIM,ogim,2059571,OIL AND NATURAL GAS FIELDS,,1
site_3672,extraction_site,Extraction Site,8,#b2182b,ROVI,,IRAQ,36.5829947952149,43.651353167619114,site,OGIM,ogim,1,OGIM,ogim,2063997,OIL AND NATURAL GAS FIELDS,,1
site_3673,extraction_site,Extraction Site,8,#b2182b,RR 89-1,,EGYPT,27.69787449987363,33.57097349839045,site,OGIM,ogim,1,OGIM,ogim,2059285,OIL AND NATURAL GAS FIELDS,,1
site_3674,extraction_site,Extraction Site,8,#b2182b,RUBY 1,,EGYPT,31.840226500113076,29.895880876595847,site,OGIM,ogim,1,OGIM,ogim,2059690,OIL AND NATURAL GAS FIELDS,,1
site_3675,extraction_site,Extraction Site,8,#b2182b,RUMAILA,,IRAQ,30.362309645077467,47.357405345921656,site,OGIM,ogim,1,OGIM,ogim,2064070,OIL AND NATURAL GAS FIELDS,,1
site_3676,extraction_site,Extraction Site,8,#b2182b,RUMAITHA,,UNITED ARAB EMIRATES,24.05751935832446,54.372145128648185,site,OGIM,ogim,1,OGIM,ogim,2064579,OIL AND NATURAL GAS FIELDS,,1
site_3677,extraction_site,Extraction Site,8,#b2182b,RUMAYLAH,,IRAQ,30.32460656301184,46.744605803471295,site,OGIM,ogim,1,OGIM,ogim,2064069,OIL AND NATURAL GAS FIELDS,,1
site_3678,extraction_site,Extraction Site,8,#b2182b,RUNIB,,OMAN,18.745615,56.14210719230769,site,OGIM,ogim,1,OGIM,ogim,2064264,OIL AND NATURAL GAS FIELDS,,1
site_3679,extraction_site,Extraction Site,8,#b2182b,RUNIB S,,OMAN,18.653961,56.14088279411765,site,OGIM,ogim,1,OGIM,ogim,2064262,OIL AND NATURAL GAS FIELDS,,1
site_3680,extraction_site,Extraction Site,8,#b2182b,S HIMAIR,,YEMEN,15.686277067572169,49.18208495658912,site,OGIM,ogim,1,OGIM,ogim,2064631,OIL AND NATURAL GAS FIELDS,,1
site_3681,extraction_site,Extraction Site,8,#b2182b,SAAD 1,,EGYPT,28.318220000044295,33.014200000024346,site,OGIM,ogim,1,OGIM,ogim,2060129,OIL AND NATURAL GAS FIELDS,,1
site_3682,extraction_site,Extraction Site,8,#b2182b,SAAD 2,,EGYPT,29.35858699999944,30.687847000162776,site,OGIM,ogim,1,OGIM,ogim,2060199,OIL AND NATURAL GAS FIELDS,,1
site_3683,extraction_site,Extraction Site,8,#b2182b,SAATH AL,,UNITED ARAB EMIRATES,24.866867913235943,53.223264840326266,site,OGIM,ogim,1,OGIM,ogim,2064547,OIL AND NATURAL GAS FIELDS,,1
site_3684,extraction_site,Extraction Site,8,#b2182b,SABIL 1ST2,,EGYPT,29.01367199971051,32.79060700006872,site,OGIM,ogim,1,OGIM,ogim,2060174,OIL AND NATURAL GAS FIELDS,,1
site_3685,extraction_site,Extraction Site,8,#b2182b,SABR,,OMAN,18.109429499999997,55.44970418084202,site,OGIM,ogim,1,OGIM,ogim,2064214,OIL AND NATURAL GAS FIELDS,,1
site_3686,extraction_site,Extraction Site,8,#b2182b,SABRIYAH,,KUWAIT,29.85461006251299,47.848479729388,site,OGIM,ogim,1,OGIM,ogim,2064105,OIL AND NATURAL GAS FIELDS,,1
site_3687,extraction_site,Extraction Site,8,#b2182b,SADAD,,OMAN,19.294829999999997,56.182445865752285,site,OGIM,ogim,1,OGIM,ogim,2064291,OIL AND NATURAL GAS FIELDS,,1
site_3688,extraction_site,Extraction Site,8,#b2182b,SAFAH,,OMAN,23.178317999999845,55.42102757747706,site,OGIM,ogim,1,OGIM,ogim,2064135,OIL AND NATURAL GAS FIELDS,,1
site_3689,extraction_site,Extraction Site,8,#b2182b,SAFAH,,OMAN,23.184671999999843,55.474761132740824,site,OGIM,ogim,1,OGIM,ogim,2064109,OIL AND NATURAL GAS FIELDS,,1
site_3690,extraction_site,Extraction Site,8,#b2182b,SAFANIYA,,SAUDI ARABIA,28.24028698492116,48.85817758946328,site,OGIM,ogim,1,OGIM,ogim,2064497,OIL AND NATURAL GAS FIELDS,,1
site_3691,extraction_site,Extraction Site,8,#b2182b,SAFFRON (WDDM),,EGYPT,32.06686549996715,30.560132776788084,site,OGIM,ogim,1,OGIM,ogim,2059578,OIL AND NATURAL GAS FIELDS,,1
site_3692,extraction_site,Extraction Site,8,#b2182b,SAFIR/SAFIR NORTH,,EGYPT,30.590916500016853,26.89233522392553,site,OGIM,ogim,1,OGIM,ogim,2058832,OIL AND NATURAL GAS FIELDS,,1
site_3693,extraction_site,Extraction Site,8,#b2182b,SAFWA,,EGYPT,30.123013499793352,28.096048179337643,site,OGIM,ogim,1,OGIM,ogim,2059998,OIL AND NATURAL GAS FIELDS,,1
site_3694,extraction_site,Extraction Site,8,#b2182b,SAFWAN,,OMAN,19.3992765,55.79694901132311,site,OGIM,ogim,1,OGIM,ogim,2064292,OIL AND NATURAL GAS FIELDS,,1
site_3695,extraction_site,Extraction Site,8,#b2182b,SAHAM,,OMAN,18.791601,56.27665546320472,site,OGIM,ogim,1,OGIM,ogim,2064271,OIL AND NATURAL GAS FIELDS,,1
site_3696,extraction_site,Extraction Site,8,#b2182b,SAHBA,,SAUDI ARABIA,24.02579630233762,49.04153877976228,site,OGIM,ogim,1,OGIM,ogim,2064437,OIL AND NATURAL GAS FIELDS,,1
site_3697,extraction_site,Extraction Site,8,#b2182b,SAHBA,,SAUDI ARABIA,24.145980664541444,48.74214294121011,site,OGIM,ogim,1,OGIM,ogim,2064443,OIL AND NATURAL GAS FIELDS,,1
site_3698,extraction_site,Extraction Site,8,#b2182b,SAHIL,,UNITED ARAB EMIRATES,23.650652029767656,54.36467607522202,site,OGIM,ogim,1,OGIM,ogim,2064578,OIL AND NATURAL GAS FIELDS,,1
site_3699,extraction_site,Extraction Site,8,#b2182b,SAHMAH,,OMAN,20.70775249999989,55.44866561915891,site,OGIM,ogim,1,OGIM,ogim,2064313,OIL AND NATURAL GAS FIELDS,,1
site_3700,extraction_site,Extraction Site,8,#b2182b,SAIH NIHAYDA,,OMAN,21.42460749999988,56.94311959448845,site,OGIM,ogim,1,OGIM,ogim,2064107,OIL AND NATURAL GAS FIELDS,,1
site_3701,extraction_site,Extraction Site,8,#b2182b,SAIH NIHAYDA,,OMAN,21.41884199999987,57.00277142540465,site,OGIM,ogim,1,OGIM,ogim,2064348,OIL AND NATURAL GAS FIELDS,,1
site_3702,extraction_site,Extraction Site,8,#b2182b,SAIH NIHAYDA SE,,OMAN,21.35175449999988,57.03361085674371,site,OGIM,ogim,1,OGIM,ogim,2064347,OIL AND NATURAL GAS FIELDS,,1
site_3703,extraction_site,Extraction Site,8,#b2182b,SAIH NIHAYDA SE,,OMAN,21.370995499999875,57.041056568724294,site,OGIM,ogim,1,OGIM,ogim,2064133,OIL AND NATURAL GAS FIELDS,,1
site_3704,extraction_site,Extraction Site,8,#b2182b,SAIH RAWL,,OMAN,21.336602499999874,56.6607119375,site,OGIM,ogim,1,OGIM,ogim,2064134,OIL AND NATURAL GAS FIELDS,,1
site_3705,extraction_site,Extraction Site,8,#b2182b,SAIH RAWL,,OMAN,21.343169999999876,56.72460080590007,site,OGIM,ogim,1,OGIM,ogim,2064349,OIL AND NATURAL GAS FIELDS,,1
site_3706,extraction_site,Extraction Site,8,#b2182b,SAJAA,,UNITED ARAB EMIRATES,25.351219082463828,55.68513728066516,site,OGIM,ogim,1,OGIM,ogim,2064539,OIL AND NATURAL GAS FIELDS,,1
